table_family,row_id,row_scope,scenario,kind,method,method_role,training_seed,return_target,checkpoint_update,config,checkpoint,remote_run_dir,remote_out_dir,local_metrics_file,remote_metrics_file,metrics_row_selector,eval_seed_base,eval_seed_bases,episodes_per_seed,total_episodes,num_envs,git_branch,git_commit,status,reward_sum,reward_mean,reward_std,processed_ratio_eval,processed_mean,drop_ratio_eval,drop_mean,gu_drop_ratio,uav_drop_ratio,sat_drop_ratio,pre_backlog_steps_eval,D_sys_report,queue_total_mean,sat_overlap_eval,sat_overlap_mean,collision_episode_fraction,collision_mean,terminated_early,episode_length,outflow_arrival_ratio,best_learned,best_learned_checkpoint,best_learned_reward_mean,best_baseline,best_baseline_reward_mean,delta_mean,delta_min_across_seeds,rank_mean,rank_min,rank_max,best_update_validation,best_reward_validation,final_update_validation,final_reward_validation,heldout_best_reward,heldout_final_reward,stop_reason,source_row_count,notes
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__learned__phase2_mc_seed45211_u400__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,learned,phase2_mc_seed45211_u400,learned_policy,45211,bootstrap_gae,400,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,/home/sgy/workspace/sagin_marl/runs/method_validation/horizon_fairness_mc_vs_bootstrap_threshold_u0_rep2_20260625_204118/mc_seed45211/checkpoint_update0400.pt,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/phase2_mc_seed45211_u400/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=learned;method=phase2_mc_seed45211_u400;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,178.0486831984017,,,0.9796954598554967,,0.008596588584306834,,,,,1.5297624323456078,2.056055260456109,30595248.237406705,0.901572921831161,,0.046875,,0.046875,242.53125,0.9797265882402333,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__learned__phase2_bootstrap_seed45211_u575__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,learned,phase2_bootstrap_seed45211_u575,learned_policy,45211,bootstrap_gae,575,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,/home/sgy/workspace/sagin_marl/runs/method_validation/horizon_fairness_mc_vs_bootstrap_threshold_u0_rep2_20260625_204118/bootstrap_seed45211/checkpoint_update0575.pt,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/phase2_bootstrap_seed45211_u575/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=learned;method=phase2_bootstrap_seed45211_u575;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,206.9453470709268,,,0.9926428826680771,,0.0023743026989250216,,,,,0.9120142783373706,1.2608840715961516,18240285.345034722,0.6968125137463212,,0.015625,,0.015625,246.375,0.9926416007919538,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__baseline__queue_aware__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,baseline,queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/queue_aware/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=baseline;method=queue_aware;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,25.339883331325836,,,0.6801087648393903,,0.12645826691137346,,,,,14.422688828955069,26.93842145766666,288453773.35804904,0.9545950419522279,,0.609375,,0.609375,158.71875,0.6802087052860829,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__baseline__observable_cluster_queue_aware__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,baseline,observable_cluster_queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/observable_cluster_queue_aware/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=baseline;method=observable_cluster_queue_aware;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,39.79554329637904,,,0.8347134546670566,,0.07521760681048512,,,,,8.651063543335447,14.661175346759299,173021268.82572952,0.8393326967163453,,0.359375,,0.359375,206.15625,0.8347803211397266,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__baseline__cluster_center_queue_aware__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,baseline,cluster_center_queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/cluster_center_queue_aware/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=baseline;method=cluster_center_queue_aware;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,82.192399353371,,,0.9775697385114234,,0.014173400479779955,,,,,3.253678028724557,4.8846831701413445,65073559.7829368,0.768843756448478,,0.03125,,0.03125,245.4375,0.9776155394083732,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__baseline__maxweight_lyapunov__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,baseline,maxweight_lyapunov,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/maxweight_lyapunov/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=baseline;method=maxweight_lyapunov;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,73.08778795122635,,,0.972419186229119,,0.017743424640196737,,,,,3.903611342199525,5.674098788843591,78072225.86043751,0.9920416671335693,,0.0,,0.0,250.0,0.9724297045650686,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__baseline__dpp_resource_hybrid_native__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,baseline,dpp_resource_hybrid_native,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/dpp_resource_hybrid_native/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=baseline;method=dpp_resource_hybrid_native;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,106.43156179529615,,,0.9803040079766281,,0.01321991228573097,,,,,3.7253598037206888,5.301784635390867,74507195.16022372,0.768843756448478,,0.03125,,0.03125,245.4375,0.9803025113194339,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__baseline__topology_dpp_native_bw_sat_cached__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,baseline,topology_dpp_native_bw_sat_cached,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/topology_dpp_native_bw_sat_cached/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=baseline;method=topology_dpp_native_bw_sat_cached;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,106.19937115185894,,,0.9803040016833707,,0.01321991228573097,,,,,3.7142179054501536,5.27733515897352,74284357.19489522,0.9627291676662864,,0.03125,,0.03125,245.4375,0.9803025113194339,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu10_3uav10gu_t250__baseline__full_topology_dpp_joint__980000,evaluation seed row,scale_num_gu10_3uav10gu_t250,baseline,full_topology_dpp_joint,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu10_3uav10gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/full_topology_dpp_joint/scale_num_gu10_3uav10gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu10_3uav10gu_t250;kind=baseline;method=full_topology_dpp_joint;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,30.28471659834031,,,0.6117812870561989,,0.17684892719511477,,,,,19.70502200270736,40.7314382624932,394100435.2455299,0.9867291668672116,,0.234375,,0.234375,198.21875,0.6117803344702221,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__learned__phase2_mc_seed45211_u400__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,learned,phase2_mc_seed45211_u400,learned_policy,45211,bootstrap_gae,400,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,/home/sgy/workspace/sagin_marl/runs/method_validation/horizon_fairness_mc_vs_bootstrap_threshold_u0_rep2_20260625_204118/mc_seed45211/checkpoint_update0400.pt,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/phase2_mc_seed45211_u400/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=learned;method=phase2_mc_seed45211_u400;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,40.61862284701783,,,0.6133760765918996,,0.3510890288659174,,,,,6.753109886860476,12.30521939363889,405186604.0711874,0.9071666719168425,,0.0,,0.0,250.0,0.628367841694508,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__learned__phase2_bootstrap_seed45211_u575__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,learned,phase2_bootstrap_seed45211_u575,learned_policy,45211,bootstrap_gae,575,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,/home/sgy/workspace/sagin_marl/runs/method_validation/horizon_fairness_mc_vs_bootstrap_threshold_u0_rep2_20260625_204118/bootstrap_seed45211/checkpoint_update0575.pt,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/phase2_bootstrap_seed45211_u575/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=learned;method=phase2_bootstrap_seed45211_u575;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,40.91548558440991,,,0.6412459704119245,,0.3384029332973327,,,,,5.700994175165892,10.679300838038325,342059658.62512505,0.7438125121910125,,0.0,,0.0,250.0,0.6419247933327427,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__baseline__queue_aware__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,baseline,queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/queue_aware/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=baseline;method=queue_aware;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,19.875196125358343,,,0.32921590439884235,,0.5658396697542744,,,,,8.421839714085621,29.887450994601643,505310395.04605895,0.9619724672396638,,0.75,,0.75,151.75,0.3293108713052342,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__baseline__observable_cluster_queue_aware__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,baseline,observable_cluster_queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/observable_cluster_queue_aware/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=baseline;method=observable_cluster_queue_aware;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,29.723567579174414,,,0.42023980532506533,,0.5125743035601342,,,,,7.207877111207669,20.21146827340805,432472636.9351767,0.8776551629977758,,0.3125,,0.3125,212.890625,0.42051483206103757,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__baseline__cluster_center_queue_aware__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,baseline,cluster_center_queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/cluster_center_queue_aware/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=baseline;method=cluster_center_queue_aware;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,39.123340968741104,,,0.5981459387913345,,0.36452598302521627,,,,,6.980096161804163,14.159323857663198,418805779.81268764,0.7568437567725783,,0.0,,0.0,250.0,0.6143091149565968,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__baseline__maxweight_lyapunov__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,baseline,maxweight_lyapunov,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/maxweight_lyapunov/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=baseline;method=maxweight_lyapunov;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,37.39146349544171,,,0.553079445162206,,0.4111728742449769,,,,,7.289547309830785,15.221313036642966,437372848.97993743,0.9679791684858502,,0.0,,0.0,250.0,0.5654731537354383,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__baseline__dpp_resource_hybrid_native__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,baseline,dpp_resource_hybrid_native,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/dpp_resource_hybrid_native/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=baseline;method=dpp_resource_hybrid_native;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,33.69903474824969,,,0.5822238441732478,,0.381675714034228,,,,,7.465080899117516,15.56033254336193,447904864.61474997,0.7568437567725783,,0.0,,0.0,250.0,0.5920063212214741,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__baseline__topology_dpp_native_bw_sat_cached__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,baseline,topology_dpp_native_bw_sat_cached,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/topology_dpp_native_bw_sat_cached/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=baseline;method=topology_dpp_native_bw_sat_cached;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,33.62441711529391,,,0.5833705035288587,,0.38493633544038053,,,,,9.300386677740141,20.02780399893597,558023214.0847502,0.6895208410546185,,0.0,,0.0,250.0,0.5920063212214741,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_gu30_3uav30gu_t250__baseline__full_topology_dpp_joint__980000,evaluation seed row,scale_num_gu30_3uav30gu_t250,baseline,full_topology_dpp_joint,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_gu30_3uav30gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/full_topology_dpp_joint/scale_num_gu30_3uav30gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_gu30_3uav30gu_t250;kind=baseline;method=full_topology_dpp_joint;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,22.357584396842867,,,0.2669965993689501,,0.6291146002737346,,,,,9.72738782344461,45.347509061226575,583643283.3351508,0.9664583341050894,,0.203125,,0.203125,205.171875,0.26699633318466914,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_uav2_2uav20gu_t250__learned__phase2_mc_seed45211_u400__980000,evaluation seed row,scale_num_uav2_2uav20gu_t250,learned,phase2_mc_seed45211_u400,learned_policy,45211,bootstrap_gae,400,configs/experiments/phase3_generalization/scale_num_uav2_2uav20gu_t250.yaml,/home/sgy/workspace/sagin_marl/runs/method_validation/horizon_fairness_mc_vs_bootstrap_threshold_u0_rep2_20260625_204118/mc_seed45211/checkpoint_update0400.pt,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/phase2_mc_seed45211_u400/scale_num_uav2_2uav20gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_uav2_2uav20gu_t250;kind=learned;method=phase2_mc_seed45211_u400;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,37.22023183607962,,,0.6688732232202308,,0.284878762046872,,,,,10.718006673140453,19.502051035152753,428720261.87887496,0.8646874999999996,,0.0,,0.0,250.0,0.6690112131616869,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_uav2_2uav20gu_t250__learned__phase2_bootstrap_seed45211_u575__980000,evaluation seed row,scale_num_uav2_2uav20gu_t250,learned,phase2_bootstrap_seed45211_u575,learned_policy,45211,bootstrap_gae,575,configs/experiments/phase3_generalization/scale_num_uav2_2uav20gu_t250.yaml,/home/sgy/workspace/sagin_marl/runs/method_validation/horizon_fairness_mc_vs_bootstrap_threshold_u0_rep2_20260625_204118/bootstrap_seed45211/checkpoint_update0575.pt,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/phase2_bootstrap_seed45211_u575/scale_num_uav2_2uav20gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_uav2_2uav20gu_t250;kind=learned;method=phase2_bootstrap_seed45211_u575;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,36.911939452635124,,,0.6496920760560317,,0.3045634132514435,,,,,10.910199329378084,20.615412977509205,436407968.06381243,0.7681250000000002,,0.0,,0.0,250.0,0.6497168985934835,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
phase3_scale_transfer_zero_shot,scale_num_uav2_2uav20gu_t250__baseline__queue_aware__980000,evaluation seed row,scale_num_uav2_2uav20gu_t250,baseline,queue_aware,non_learning_baseline,,,,configs/experiments/phase3_generalization/scale_num_uav2_2uav20gu_t250.yaml,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/eval_seed980000/queue_aware/scale_num_uav2_2uav20gu_t250,,/home/sgy/workspace/sagin_marl/runs/phase3/scale_transfer/scale_transfer_zero_shot_20260701_210556/combined_summary.csv,scenario=scale_num_uav2_2uav20gu_t250;kind=baseline;method=queue_aware;episode_seed_base=980000,980000,,64,64,64,codex/phase3-scenario-generalization,5da4c19abf148d92655d89a19a7319ec23d77b3c,ok,28.49379259336274,,,0.4615859499387754,,0.4382461308610376,,,,,14.454621660986172,34.87171747190555,578184859.4839894,0.9773125,,0.296875,,0.296875,215.125,0.4615856410616216,,,,,,,,,,,,,,,,,,,Nearby scale zero-shot; strict load issue rows should remain zero.
